movieId,title,genres,release_year,primary_genre,secondary_genre,imdbId,tmdbId,movielens_url,imdb_url,tmdb_url,average_rating,consolidated_tags
173,Judge Dredd,Action Crime Sci-Fi,1995,Sci-Fi,Crime,113492,9482,https://movielens.org/movies/173,http://www.imdb.com/title/tt0113492/,https://www.themoviedb.org/movie/9482,2.67,
174,Jury Duty,Comedy,1995,Comedy,N/A,113500,19326,https://movielens.org/movies/174,http://www.imdb.com/title/tt0113500/,https://www.themoviedb.org/movie/19326,2.7,
175,Kids,Drama,1995,Drama,N/A,113540,9344,https://movielens.org/movies/175,http://www.imdb.com/title/tt0113540/,https://www.themoviedb.org/movie/9344,3.98,controversial New York City Nudity (Full Frontal)
176,Living in Oblivion,Comedy,1995,Comedy,N/A,113677,9071,https://movielens.org/movies/176,http://www.imdb.com/title/tt0113677/,https://www.themoviedb.org/movie/9071,4.31,
177,Lord of Illusions,Horror,1995,Horror,N/A,113690,8973,https://movielens.org/movies/177,http://www.imdb.com/title/tt0113690/,https://www.themoviedb.org/movie/8973,2.75,
178,Love & Human Remains,Comedy Drama,1993,Drama,Comedy,107447,15730,https://movielens.org/movies/178,http://www.imdb.com/title/tt0107447/,https://www.themoviedb.org/movie/15730,1.0,
179,Mad Love,Drama Romance,1995,Romance,Drama,113729,47608,https://movielens.org/movies/179,http://www.imdb.com/title/tt0113729/,https://www.themoviedb.org/movie/47608,1.5,
180,Mallrats,Comedy Romance,1995,Romance,Comedy,113749,2293,https://movielens.org/movies/180,http://www.imdb.com/title/tt0113749/,https://www.themoviedb.org/movie/2293,3.4,
181,Mighty Morphin Power Rangers: The Movie,Action Children,1995,Children,Action,113820,9070,https://movielens.org/movies/181,http://www.imdb.com/title/tt0113820/,https://www.themoviedb.org/movie/9070,2.26,
183,Mute Witness,Comedy Horror Thriller,1994,Thriller,Horror,110604,48787,https://movielens.org/movies/183,http://www.imdb.com/title/tt0110604/,https://www.themoviedb.org/movie/48787,3.5,
184,Nadja,Drama,1994,Drama,N/A,110620,34574,https://movielens.org/movies/184,http://www.imdb.com/title/tt0110620/,https://www.themoviedb.org/movie/34574,3.5,
185,The Net,Action Crime Thriller,1995,Thriller,Crime,113957,1642,https://movielens.org/movies/185,http://www.imdb.com/title/tt0113957/,https://www.themoviedb.org/movie/1642,3.04,computers
186,Nine Months,Comedy Romance,1995,Romance,Comedy,113986,11472,https://movielens.org/movies/186,http://www.imdb.com/title/tt0113986/,https://www.themoviedb.org/movie/11472,2.82,
187,Party Girl,Comedy,1995,Comedy,N/A,114095,36196,https://movielens.org/movies/187,http://www.imdb.com/title/tt0114095/,https://www.themoviedb.org/movie/36196,4.12,
188,The Prophecy,Fantasy Horror Mystery,1995,Mystery,Horror,114194,11980,https://movielens.org/movies/188,http://www.imdb.com/title/tt0114194/,https://www.themoviedb.org/movie/11980,3.46,
189,Reckless,Comedy Fantasy,1995,Fantasy,Comedy,114241,58372,https://movielens.org/movies/189,http://www.imdb.com/title/tt0114241/,https://www.themoviedb.org/movie/58372,3.0,
190,Safe,Thriller,1995,Thriller,N/A,114323,32646,https://movielens.org/movies/190,http://www.imdb.com/title/tt0114323/,https://www.themoviedb.org/movie/32646,2.8,
191,The Scarlet Letter,Drama Romance,1995,Romance,Drama,114345,10533,https://movielens.org/movies/191,http://www.imdb.com/title/tt0114345/,https://www.themoviedb.org/movie/10533,2.42,
193,Showgirls,Drama,1995,Drama,N/A,114436,10802,https://movielens.org/movies/193,http://www.imdb.com/title/tt0114436/,https://www.themoviedb.org/movie/10802,2.47,
194,Smoke,Comedy Drama,1995,Drama,Comedy,114478,10149,https://movielens.org/movies/194,http://www.imdb.com/title/tt0114478/,https://www.themoviedb.org/movie/10149,3.67,
195,Something to Talk About,Comedy Drama Romance,1995,Romance,Drama,114496,18402,https://movielens.org/movies/195,http://www.imdb.com/title/tt0114496/,https://www.themoviedb.org/movie/18402,3.1,
196,Species,Horror Sci-Fi,1995,Sci-Fi,Horror,114508,9348,https://movielens.org/movies/196,http://www.imdb.com/title/tt0114508/,https://www.themoviedb.org/movie/9348,2.67,
198,Strange Days,Action Crime Drama Mystery Sci-Fi Thriller,1995,Thriller,Sci-Fi,114558,281,https://movielens.org/movies/198,http://www.imdb.com/title/tt0114558/,https://www.themoviedb.org/movie/281,3.25,
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Drama Musical Romance,1964,Romance,Musical,58450,5967,https://movielens.org/movies/199,http://www.imdb.com/title/tt0058450/,https://www.themoviedb.org/movie/5967,4.12,Made me cry
201,Three Wishes,Drama Fantasy,1995,Fantasy,Drama,114663,47939,https://movielens.org/movies/201,http://www.imdb.com/title/tt0114663/,https://www.themoviedb.org/movie/47939,3.0,
202,Total Eclipse,Drama Romance,1995,Romance,Drama,114702,36834,https://movielens.org/movies/202,http://www.imdb.com/title/tt0114702/,https://www.themoviedb.org/movie/36834,3.0,
203,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1995,Comedy,N/A,114682,9090,https://movielens.org/movies/203,http://www.imdb.com/title/tt0114682/,https://www.themoviedb.org/movie/9090,3.43,
204,Under Siege 2: Dark Territory,Action,1995,Action,N/A,114781,3512,https://movielens.org/movies/204,http://www.imdb.com/title/tt0114781/,https://www.themoviedb.org/movie/3512,2.72,
205,Unstrung Heroes,Comedy Drama,1995,Drama,Comedy,114798,52856,https://movielens.org/movies/205,http://www.imdb.com/title/tt0114798/,https://www.themoviedb.org/movie/52856,3.17,
206,Unzipped,Documentary,1995,Documentary,N/A,114805,77350,https://movielens.org/movies/206,http://www.imdb.com/title/tt0114805/,https://www.themoviedb.org/movie/77350,3.0,
207,A Walk in the Clouds,Drama Romance,1995,Romance,Drama,114887,9560,https://movielens.org/movies/207,http://www.imdb.com/title/tt0114887/,https://www.themoviedb.org/movie/9560,3.43,
208,Waterworld,Action Adventure Sci-Fi,1995,Sci-Fi,Adventure,114898,9804,https://movielens.org/movies/208,http://www.imdb.com/title/tt0114898/,https://www.themoviedb.org/movie/9804,2.91,
209,White Man's Burden,Drama,1995,Drama,N/A,114928,31611,https://movielens.org/movies/209,http://www.imdb.com/title/tt0114928/,https://www.themoviedb.org/movie/31611,3.17,
210,Wild Bill,Western,1995,Western,N/A,114938,65796,https://movielens.org/movies/210,http://www.imdb.com/title/tt0114938/,https://www.themoviedb.org/movie/65796,3.0,
211,The Browning Version,Drama,1994,Drama,N/A,109340,49805,https://movielens.org/movies/211,http://www.imdb.com/title/tt0109340/,https://www.themoviedb.org/movie/49805,3.5,
212,Bushwhacked,Adventure Comedy Crime Mystery,1995,Mystery,Crime,112602,26258,https://movielens.org/movies/212,http://www.imdb.com/title/tt0112602/,https://www.themoviedb.org/movie/26258,3.0,
213,Burnt by the Sun (Utomlyonnye solntsem),Drama,1994,Drama,N/A,111579,50797,https://movielens.org/movies/213,http://www.imdb.com/title/tt0111579/,https://www.themoviedb.org/movie/50797,3.83,
214,Before the Rain (Pred dozhdot),Drama War,1994,War,Drama,110882,19155,https://movielens.org/movies/214,http://www.imdb.com/title/tt0110882/,https://www.themoviedb.org/movie/19155,4.0,
215,Before Sunrise,Drama Romance,1995,Romance,Drama,112471,76,https://movielens.org/movies/215,http://www.imdb.com/title/tt0112471/,https://www.themoviedb.org/movie/76,4.04,generation X
216,Billy Madison,Comedy,1995,Comedy,N/A,112508,11017,https://movielens.org/movies/216,http://www.imdb.com/title/tt0112508/,https://www.themoviedb.org/movie/11017,3.33,school Adam Sandler stop looking at me swan
217,The Babysitter,Drama Thriller,1995,Thriller,Drama,112438,37141,https://movielens.org/movies/217,http://www.imdb.com/title/tt0112438/,https://www.themoviedb.org/movie/37141,2.33,
218,Boys on the Side,Comedy Drama,1995,Drama,Comedy,112571,9382,https://movielens.org/movies/218,http://www.imdb.com/title/tt0112571/,https://www.themoviedb.org/movie/9382,3.43,
219,The Cure,Drama,1995,Drama,N/A,112757,6715,https://movielens.org/movies/219,http://www.imdb.com/title/tt0112757/,https://www.themoviedb.org/movie/6715,3.0,
220,Castle Freak,Horror,1995,Horror,N/A,112643,18256,https://movielens.org/movies/220,http://www.imdb.com/title/tt0112643/,https://www.themoviedb.org/movie/18256,3.0,
222,Circle of Friends,Drama Romance,1995,Romance,Drama,112679,22625,https://movielens.org/movies/222,http://www.imdb.com/title/tt0112679/,https://www.themoviedb.org/movie/22625,3.75,Ireland
223,Clerks,Comedy,1994,Comedy,N/A,109445,2292,https://movielens.org/movies/223,http://www.imdb.com/title/tt0109445/,https://www.themoviedb.org/movie/2292,3.86,cynical hilarious independent film quirky witty generation X
224,Don Juan DeMarco,Comedy Drama Romance,1995,Romance,Drama,112883,1909,https://movielens.org/movies/224,http://www.imdb.com/title/tt0112883/,https://www.themoviedb.org/movie/1909,3.61,mental illness psychology
225,Disclosure,Drama Thriller,1994,Thriller,Drama,109635,8984,https://movielens.org/movies/225,http://www.imdb.com/title/tt0109635/,https://www.themoviedb.org/movie/8984,3.54,
227,Drop Zone,Action Thriller,1994,Thriller,Action,109676,4954,https://movielens.org/movies/227,http://www.imdb.com/title/tt0109676/,https://www.themoviedb.org/movie/4954,2.86,
228,Destiny Turns on the Radio,Comedy,1995,Comedy,N/A,112854,62488,https://movielens.org/movies/228,http://www.imdb.com/title/tt0112854/,https://www.themoviedb.org/movie/62488,2.33,
229,Death and the Maiden,Drama Thriller,1994,Thriller,Drama,109579,10531,https://movielens.org/movies/229,http://www.imdb.com/title/tt0109579/,https://www.themoviedb.org/movie/10531,3.43,
230,Dolores Claiborne,Drama Thriller,1995,Thriller,Drama,109642,11929,https://movielens.org/movies/230,http://www.imdb.com/title/tt0109642/,https://www.themoviedb.org/movie/11929,3.4,Stephen King
231,Dumb & Dumber (Dumb and Dumber),Adventure Comedy,1994,Comedy,Adventure,109686,8467,https://movielens.org/movies/231,http://www.imdb.com/title/tt0109686/,https://www.themoviedb.org/movie/8467,3.06,
232,Eat Drink Man Woman (Yin shi nan nu),Comedy Drama Romance,1994,Romance,Drama,111797,10451,https://movielens.org/movies/232,http://www.imdb.com/title/tt0111797/,https://www.themoviedb.org/movie/10451,3.89,In Netflix queue
233,Exotica,Drama,1994,Drama,N/A,109759,20156,https://movielens.org/movies/233,http://www.imdb.com/title/tt0109759/,https://www.themoviedb.org/movie/20156,3.5,
234,Exit to Eden,Comedy,1994,Comedy,N/A,109758,18395,https://movielens.org/movies/234,http://www.imdb.com/title/tt0109758/,https://www.themoviedb.org/movie/18395,2.59,
235,Ed Wood,Comedy Drama,1994,Drama,Comedy,109707,522,https://movielens.org/movies/235,http://www.imdb.com/title/tt0109707/,https://www.themoviedb.org/movie/522,3.68,movie business
236,French Kiss,Action Comedy Romance,1995,Romance,Comedy,113117,397,https://movielens.org/movies/236,http://www.imdb.com/title/tt0113117/,https://www.themoviedb.org/movie/397,3.48,
237,Forget Paris,Comedy Romance,1995,Romance,Comedy,113097,10525,https://movielens.org/movies/237,http://www.imdb.com/title/tt0113097/,https://www.themoviedb.org/movie/10525,3.34,basketball France infertility
238,Far From Home: The Adventures of Yellow Dog,Adventure Children,1995,Children,Adventure,113028,27985,https://movielens.org/movies/238,http://www.imdb.com/title/tt0113028/,https://www.themoviedb.org/movie/27985,4.0,
239,A Goofy Movie,Animation Children Comedy Romance,1995,Romance,Comedy,113198,15789,https://movielens.org/movies/239,http://www.imdb.com/title/tt0113198/,https://www.themoviedb.org/movie/15789,3.0,
240,Hideaway,Thriller,1995,Thriller,N/A,113303,27303,https://movielens.org/movies/240,http://www.imdb.com/title/tt0113303/,https://www.themoviedb.org/movie/27303,2.38,
241,Fluke,Children Drama,1995,Drama,Children,113089,21183,https://movielens.org/movies/241,http://www.imdb.com/title/tt0113089/,https://www.themoviedb.org/movie/21183,4.0,
242,Farinelli: il castrato,Drama Musical,1994,Musical,Drama,109771,10954,https://movielens.org/movies/242,http://www.imdb.com/title/tt0109771/,https://www.themoviedb.org/movie/10954,3.6,
243,Gordy,Children Comedy Fantasy,1995,Fantasy,Comedy,113199,47867,https://movielens.org/movies/243,http://www.imdb.com/title/tt0113199/,https://www.themoviedb.org/movie/47867,3.0,
246,Hoop Dreams,Documentary,1994,Documentary,N/A,110057,14275,https://movielens.org/movies/246,http://www.imdb.com/title/tt0110057/,https://www.themoviedb.org/movie/14275,4.29,basketball
247,Heavenly Creatures,Crime Drama,1994,Drama,Crime,110005,1024,https://movielens.org/movies/247,http://www.imdb.com/title/tt0110005/,https://www.themoviedb.org/movie/1024,3.93,Australia
248,Houseguest,Comedy,1994,Comedy,N/A,110066,17207,https://movielens.org/movies/248,http://www.imdb.com/title/tt0110066/,https://www.themoviedb.org/movie/17207,3.18,bad Sinbad
249,Immortal Beloved,Drama Romance,1994,Romance,Drama,110116,13701,https://movielens.org/movies/249,http://www.imdb.com/title/tt0110116/,https://www.themoviedb.org/movie/13701,3.72,Beethoven
250,Heavyweights (Heavy Weights),Children Comedy,1995,Comedy,Children,110006,14819,https://movielens.org/movies/250,http://www.imdb.com/title/tt0110006/,https://www.themoviedb.org/movie/14819,2.5,
251,The Hunted,Action,1995,Action,N/A,113360,32631,https://movielens.org/movies/251,http://www.imdb.com/title/tt0113360/,https://www.themoviedb.org/movie/32631,3.0,
252,I.Q.,Comedy Romance,1994,Romance,Comedy,110099,11777,https://movielens.org/movies/252,http://www.imdb.com/title/tt0110099/,https://www.themoviedb.org/movie/11777,3.45,Einstein
253,Interview with the Vampire: The Vampire Chronicles,Drama Horror,1994,Horror,Drama,110148,628,https://movielens.org/movies/253,http://www.imdb.com/title/tt0110148/,https://www.themoviedb.org/movie/628,3.46,
254,Jefferson in Paris,Drama,1995,Drama,N/A,113463,87729,https://movielens.org/movies/254,http://www.imdb.com/title/tt0113463/,https://www.themoviedb.org/movie/87729,3.0,
255,The Jerky Boys,Comedy,1995,Comedy,N/A,110189,18713,https://movielens.org/movies/255,http://www.imdb.com/title/tt0110189/,https://www.themoviedb.org/movie/18713,2.07,
256,Junior,Comedy Sci-Fi,1994,Sci-Fi,Comedy,110216,6280,https://movielens.org/movies/256,http://www.imdb.com/title/tt0110216/,https://www.themoviedb.org/movie/6280,2.83,
257,Just Cause,Mystery Thriller,1995,Thriller,Mystery,113501,9061,https://movielens.org/movies/257,http://www.imdb.com/title/tt0113501/,https://www.themoviedb.org/movie/9061,3.5,court
258,A Kid in King Arthur's Court,Adventure Children Comedy Fantasy Romance,1995,Romance,Fantasy,113538,37108,https://movielens.org/movies/258,http://www.imdb.com/title/tt0113538/,https://www.themoviedb.org/movie/37108,2.6,
259,Kiss of Death,Crime Drama Thriller,1995,Thriller,Drama,113552,6071,https://movielens.org/movies/259,http://www.imdb.com/title/tt0113552/,https://www.themoviedb.org/movie/6071,3.2,
260,Star Wars: Episode IV - A New Hope,Action Adventure Sci-Fi,1977,Sci-Fi,Adventure,76759,11,https://movielens.org/movies/260,http://www.imdb.com/title/tt0076759/,https://www.themoviedb.org/movie/11,4.23,classic space action action sci-fi EPIC great soundtrack classic sci-fi engrossing adventure Nerd space epic oldie but goodie Star Wars ROBOTS AND ANDROIDS space space adventure darth vader luke skywalker space opera
261,Little Women,Drama,1994,Drama,N/A,110367,9587,https://movielens.org/movies/261,http://www.imdb.com/title/tt0110367/,https://www.themoviedb.org/movie/9587,3.88,Louisa May Alcott
262,A Little Princess,Children Drama,1995,Drama,Children,113670,19101,https://movielens.org/movies/262,http://www.imdb.com/title/tt0113670/,https://www.themoviedb.org/movie/19101,3.9,England Girl Power India
263,Ladybird Ladybird,Drama,1994,Drama,N/A,110296,49980,https://movielens.org/movies/263,http://www.imdb.com/title/tt0110296/,https://www.themoviedb.org/movie/49980,4.0,
265,Like Water for Chocolate (Como agua para chocolate),Drama Fantasy Romance,1992,Romance,Fantasy,103994,18183,https://movielens.org/movies/265,http://www.imdb.com/title/tt0103994/,https://www.themoviedb.org/movie/18183,3.94,
266,Legends of the Fall,Drama Romance War Western,1994,Western,War,110322,4476,https://movielens.org/movies/266,http://www.imdb.com/title/tt0110322/,https://www.themoviedb.org/movie/4476,3.4,
267,Major Payne,Comedy,1995,Comedy,N/A,110443,11008,https://movielens.org/movies/267,http://www.imdb.com/title/tt0110443/,https://www.themoviedb.org/movie/11008,2.94,
269,My Crazy Life (Mi vida loca),Drama,1993,Drama,N/A,107566,32325,https://movielens.org/movies/269,http://www.imdb.com/title/tt0107566/,https://www.themoviedb.org/movie/32325,3.0,
270,Love Affair,Drama Romance,1994,Romance,Drama,110391,43742,https://movielens.org/movies/270,http://www.imdb.com/title/tt0110391/,https://www.themoviedb.org/movie/43742,3.4,
271,Losing Isaiah,Drama,1995,Drama,N/A,113691,28313,https://movielens.org/movies/271,http://www.imdb.com/title/tt0113691/,https://www.themoviedb.org/movie/28313,3.5,
272,The Madness of King George,Comedy Drama,1994,Drama,Comedy,110428,11318,https://movielens.org/movies/272,http://www.imdb.com/title/tt0110428/,https://www.themoviedb.org/movie/11318,3.76,England mental illness
273,Mary Shelley's Frankenstein (Frankenstein),Drama Horror Sci-Fi,1994,Sci-Fi,Horror,109836,3036,https://movielens.org/movies/273,http://www.imdb.com/title/tt0109836/,https://www.themoviedb.org/movie/3036,2.95,gothic
274,Man of the House,Comedy,1995,Comedy,N/A,113755,40490,https://movielens.org/movies/274,http://www.imdb.com/title/tt0113755/,https://www.themoviedb.org/movie/40490,2.93,
275,Mixed Nuts,Comedy,1994,Comedy,N/A,110538,24070,https://movielens.org/movies/275,http://www.imdb.com/title/tt0110538/,https://www.themoviedb.org/movie/24070,2.0,
